Bottom_Temperature	Cables	Clock_time	Comment	Date	Dawn	Depth	Diff_time_start	Diff_time_start_clock	Dusk	End_time_clock	Esonar file	GPA_lat_end	GPA_lat_mid	GPA_lat_start	GPA_lon_end	GPA_lon_mid	GPA_lon_start	GPA_N_end	GPA_N_mid	GPA_N_start	GPA_time_end	GPA_time_mid	GPA_time_start	GPA_W_end	GPA_W_mid	GPA_W_start	GPNumber	Latitude_end	Latitude_mid	Latitude_start	Longitude_end	Longitude_mid	Longitude_start	Mid_time_clock	Minilog_file	Minilog_file_code	Minilog_file_seq2	Net_end	Net_start	Speed Comment	Start_odii_headline_code	Start_odii_headline_file	Start_odii_Tilt_code	Start_odii_Tilt_file	Start_time_clock	Sunrise	Sunset	Tow Quality	Trawl Number	Validate	Zone
2.97	75	06:32:07		01.08.2020	05:28:00	21	301	302	21:24:00	06:32:06	GP049A1.TXT	4708.5738	4708.6592	4708.7511	06350.800	06350.843	06350.864	N	N	N	06:32:07	06:29:36	06:27:06	W	W	W	GP049A1	47.14289667	47.14432	47.14585167	-63.84666667	-63.84738333	-63.84773333	06:29:36	Minilog_TD_6385_20200801_NA	6385	0	06:33:12	06:24:19	ACCROCHE ET FORCE ~ 2.2 KTS	C9084	C9084GP049A1	H950	H950GP049A1	06:27:05	06:03:00	20:50:00	Good	2		Zone12
2.7	75	08:51:23		01.08.2020	05:28:00	21	303	303	21:24:00	08:51:21	GP026F.TXT	4705.2082	4705.2945	4706.3772	06411.330	06411.311	06411.286	N	N	N	08:51:23	08:48:51	08:46:20	W	W	W	GP026F	47.08680333	47.0882333	47.0896166	-64.18883333	-64.1885166	-64.1881	08:48:51	Minilog_TD_6385_20200801_NA	6385	0	08:52:54	08:43:19	ACCROCHAGES ~ 2.1 KTS	C9084	C9084GP026F	H950	H950GP026F	08:46:20	06:03:00	20:50:00	Good	3		Zone12
1.06	75	10:06:21		01.08.2020	05:28:00	22	302	302	21:24:00	10:06:21	GP024F.TXT	4711.2926	4711.3691	4711.4414	06414.845	06414.781	06414.727	N	N	N	10:06:21	10:03:51	10:01:19	W	W		GP024F	47.18821	47.189485	47.1906833	-64.24741667	-64.24635	-64.24545	10:03:50	Minilog_TD_6385_20200801_NA	6385	0	10:07:51	09:58:30	STABLE ~ 2.1 KTS	C9084	C9084GP024F	H950	H950GP024F	10:01:19	06:03:00	20:50:00	Good	4		Zone12
1.7	75	11:22:48		01.08.2020	05:28:00	21	303	303	21:24:00	11:22:46	GP036F.TXT	4713.5982	4713.6532	4713.7235	06405.997	06405.897	06405.816	N	N	N	11:22:48	11:20:17	11:17:45	W	W	W	GP036F	47.22663667	47.22755333	47.22871667	-64.09995	-64.09828333	-64.0969333	11:20:16	Minilog_TD_6385_20200801_NA	6385	0	11:23:56	11:14:51	STABLE ~ 2.1 KTS	C9084	C9084GP036F	H950	H950GP036F	11:17:45	06:03:00	20:50:00	Good	5		Zone12
1.31	75	12:56:45		01.08.2020	05:28:00	22	300	300	21:24:00	12:56:45	GP046F.TXT	4720.0264	4720.0630	4720.1106	06357.110	06356.992	06356.883	N	N	N	12:56:45	12:54:15	12:51:45	W	W	W	GP046F	47.3337667	47.3343833	47.3351667	-63.951833	-63.9498667	-63.94805	12:54:16	Minilog_TD_6385_20200801_NA	6385	0	12:58:59	12:48:53	STABLE ~ 2.1 KTS	C9084	C9084GP046F	H950	H950GP046F	12:51:45	06:03:00	20:50:00	Good	6		Zone12
1.43	100	14:14:14		01.08.2020	05:28:00	35	301	301	21:24:00	14:14:14	GP067F.TXT	4722.0200	4722.0715	4722.1325	06348.350	06348.258	06348.172	N	N	N	14:14:14	14:11:45	14:09:13	W	W	W	GP067F	47.367	47.36785	47.3688667	-63.80583333	-63.8043	-63.8028667	14:11:45	Minilog_TD_6385_20200801_NA	6385	0	14:16:30	14:05:01	STABLE ~ 2.2 KTS	C9084	C9084GP067F	H950	H950GP067F	14:09:13	06:03:00	20:50:00	Good	7		Zone12
0.26	100	16:03:59	CHALUT BRISÉ	01.08.2020	05:28:00	36	303	303	21:24:00	16:03:58	GP091F.TXT	4729.6423	4729.6715	4729.7184	06335.937	06335.814	06335.702	N	N	N	16:04:00	16:01:27	15:58:56	W	W	W	GP091F	47.49403833	47.4945166	47.4953	-63.59895	-63.5969	-63.595033	16:01:27	Minilog_TD_6385_20200801_NA	6385	0	16:06:46	15:55:07	ACCROCHE ET FORCE ~ 2.2 KTS	C9083	C9083GP091F	H950	H950GP091F	15:58:56	06:03:00	20:50:00	Bad	8		Zone12
0.21	125	16:58:08		01.08.2020	05:28:00	40	301	301	21:24:00	16:58:08	GP091A1.TXT	4728.6195	4728.7021	4728.7812	06335.866	06335.924	06335.975	N	N	N	16:58:08	16:55:38	16:53:07	W	W	W	GP091A1	47.4769833	47.47836833	47.4796833	-63.5977667	-63.59873333	-63.5995833	16:55:38	Minilog_TD_6385_20200801_NA	6385	0	17:00:44	16:48:20	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP091A1	H950	H950GP091A1	16:53:07	06:03:00	20:50:00	Good	9		Zone12
0.26	125	18:09:35	CHALUT DÉCHIRÉ (POCHE ET BELLY)	01.08.2020	05:28:00	38	301	301	21:24:00	18:09:35	GP066F.TXT	4730.5104	4730.5950	4730.6801	06343.138	06343.137	06343.119	N	N	N	18:09:35	18:07:06	18:04:34	W	W	W	GP066F	47.50850667	47.5099166	47.511333	-63.71896667	-63.71895	-63.71865	18:07:06	Minilog_TD_6385_20200801_NA	6385	0	18:12:18	18:00:34	ACCROCHE ET FORCE ~ 2.2 KTS	C9083	C9083GP066F	H950	H950GP066F	18:04:34	06:03:00	20:50:00	Bad	10		Zone12
0.26	125	19:27:31		01.08.2020	05:28:00	38	299	301	21:24:00	19:27:31	GP066A1.TXT	4728.1453	4728.2180	4728.3014	06347.128	06347.201	06347.253	N	N	N	19:27:31	19:25:02	19:22:32	W	W	W	GP066A1	47.46908833	47.4703	47.47169	-63.78546667	-63.78668333	-63.78755	19:25:01	Minilog_TD_6385_20200801_NA	6385	0	19:30:32	19:17:44	FORCE A CAUSE DE VASE ~ 2.1 KTS	C9083	C9083GP066A1	H950	H950GP066A1	19:22:30	06:03:00	20:50:00	Good	11		Zone12
0.3	100	20:18:44		01.08.2020	05:28:00	34	301	301	21:24:00	20:18:44	GP048F.TXT	4726.6180	4726.6842	4726.7793	06349.913	06349.967	06350.009	N	N	N	20:18:45	20:16:15	20:13:43	W	W	W	GP048F	47.44363333	47.444733	47.4463166	-63.83188333	-63.832783	-63.8334833	20:16:15	Minilog_TD_6385_20200801_NA	6385	0	20:20:45	20:09:46	STABLE ~ 2.2 KTS	C9083	C9083GP048F	H950	H950GP048F	20:13:43	06:03:00	20:50:00	Good	12		Zone12
0.34	100	05:45:36		02.08.2020	05:30:00	32	302	302	21:23:00	05:45:35	GP050F.TXT	4729.2597	4729.2012	4729.1422	06353.888	06353.982	06354.073	N	N	N	05:45:36	05:43:06	05:40:34	W	W	W	GP050F	47.48766167	47.48668667	47.4857	-63.89813333	-63.8997	-63.9012166	05:43:05	Minilog_TD_6385_20200802_NA	6385	0	05:47:45	05:36:50	STABLE ~ 2.1 KTS	C9083	C9083GP050F	H950	H950GP050F	05:40:34	06:04:00	20:48:00	Good	1		Zone12
1.31	75	07:24:16		02.08.2020	05:30:00	21	302	302	21:23:00	07:24:15	GP044F.TXT	4724.7363	4724.6921	4724.6403	06405.164	06405.276	06405.386	N	N	N	07:24:16	07:21:45	07:19:14	W	W	W	GP044F	47.41227167	47.411533	47.410667	-64.08606667	-64.087933	-64.0897667	07:21:45	Minilog_TD_6385_20200802_NA	6385	0	07:25:48	07:16:44	ACCROCHE ET FORCE ~ 2.2 KTS	C9083	C9083GP044F	H950	H950GP044F	07:19:14	06:04:00	20:48:00	Good	2		Zone12
1.03	75	09:01:04		02.08.2020	05:30:00	25	298	301	21:23:00	09:01:04	GP025F.TXT	4718.8206	4718.7486	4718.6743	06411.351	06411.421	06411.488	N	N	N	09:01:04	08:58:35	08:56:06	W	W	W	GP025F	47.31367667	47.31247667	47.31123833	-64.18918333	-64.19035	-64.19146667	08:58:35	Minilog_TD_6385_20200802_NA	6385	0	09:02:54	08:52:40	STABLE ~ 2.2 KTS	C9083	C9083GP025F	H950	H950GP025F	08:56:03	06:04:00	20:48:00	Good	3		Zone12
0.46	75	10:35:24		02.08.2020	05:30:00	22	304	304	21:23:00	10:35:21	GP016F.TXT	4717.9995	4718.0377	4718.0707	06426.574	06426.463	06426.340	N	N	N	10:35:24	10:32:51	10:30:20	W	W	W	GP016F	47.29999167	47.3006166	47.3011667	-64.4429	-64.44105	-64.439	10:32:51	Minilog_TD_6385_20200802_NA	6385	0	10:37:08	10:27:19	STABLE ~ 2.2 KTS	C9083	C9083GP016F	H950	H950GP016F	10:30:20	06:04:00	20:48:00	Good	4		Zone12
0.13	75	11:46:25		02.08.2020	05:30:00	28	302	302	21:23:00	11:46:25	GP023F.TXT	4721.4102	4721.3646	4721.3206	06417.084	06417.195	06417.300	N	N	N	11:46:25	11:43:54	11:41:23	W	W	W	GP023F	47.35683667	47.35607667	47.355	-64.28473333	-64.28658333	-64.288333	11:43:54	Minilog_TD_6385_20200802_NA	6385	0	11:48:12	11:38:02	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP023F	H950	H950GP023F	11:41:23	06:04:00	20:48:00	Good	5		Zone12
1.37	100	12:40:40		02.08.2020	05:30:00	29	300	301	21:23:00	12:40:40	GP019F.TXT	4726.0874	4726.0132	4725.9413	06420.861	06420.803	06420.726	N	N	N	12:40:40	12:38:14	12:35:40	W	W	W	GP019F	47.43479	47.43355333	47.432355	-64.34768333	-64.34671667	-64.34543333	12:38:10	Minilog_TD_6385_20200802_NA	6385	0	12:42:57		FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP019F	H950	H950GP019F	12:35:39	06:04:00	20:48:00	Good	6		Zone12
1.29	75	13:32:48		02.08.2020	05:30:00	25	303	302	21:23:00	13:32:48	GP018F.TXT	4730.0690	4730.0086	4729.9372	06423.574	06423.669	06423.751	N	N	N	13:32:49	13:30:17	13:27:45	W	W	W	GP018F	47.50115	47.50014333	47.49895333	-64.3929	-64.39448333	-64.39585	13:30:17	Minilog_TD_6385_20200802_NA	6385	0	13:34:20		STABLE ~ 2.2 KTS	C9083	C9083GP018F	H950	H950GP018F	13:27:46	06:04:00	20:48:00	Good	7		Zone12
0.34	100	14:55:34		02.08.2020	05:30:00	35	300	302	21:23:00	14:55:34	GP028F.TXT	4732.5058	4732.5078	4732.4962	06410.781	06410.907	06411.032	N	N	N	14:55:34	14:53:04	14:50:34	W	W	W	GP028F	47.54176333	47.54179667	47.54160333	-64.17968333	-64.18178333	-64.18386667	14:53:03	Minilog_TD_6385_20200802_NA	6385	0	14:57:57	14:46:10	FORCE A CAUSE DE VASE ~ 2.1 KTS	C9083	C9083GP028F	H950	H950GP028F	14:50:32	06:04:00	20:48:00	Good	8		Zone12
0.3	100	15:35:11		02.08.2020	05:30:00	36	301	302	21:23:00	15:35:10	GP032F.TXT	4733.0323	4733.0175	4733.0012	06407.887	06408.014	06408.138	N	N	N	15:35:11	15:32:41	15:30:10	W	W	W	GP032F	47.55053833	47.55029167	47.55002	-64.13145	-64.13356667	-64.13563333	15:32:40	Minilog_TD_6385_20200802_NA	6385	0	15:37:34	15:26:15	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP032F	H950	H950GP032F	15:30:09	06:04:00	20:48:00	Good	9		Zone12
0.3	125	16:41:47		02.08.2020	05:30:00	38	301	302	21:23:00	16:41:47	GP022F.TXT	4739.5362	4739.4510	4739.3695	06409.620	06409.571	06409.523	N	N	N	16:41:48	16:39:18	16:36:46	W	W	W	GP022F	47.65893667	47.65751667	47.65615833	-64.16033333	-64.15951667	-64.15871667	16:39:16	Minilog_TD_6385_20200802_NA	6385	0	16:44:52	16:32:27	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP022F	H950	H950GP022F	16:36:45	06:04:00	20:48:00	Good	10		Zone12
0.3	125	17:22:24		02.08.2020	05:30:00	39	301	302	21:23:00	17:22:23	GP030F.TXT	4741.8813	4741.7950	4741.7060	06409.409	06409.433	06409.454	N	N	N	17:22:24	17:19:54	17:17:23	W	W	W	GP030F	47.69802167	47.69658333	47.6951	-64.15681667	-64.15721667	-64.15756667	17:19:54	Minilog_TD_6385_20200802_NA	6385	0	17:25:18	17:12:30	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP030F	H950	H950GP030F	17:17:22	06:04:00	20:48:00	Good	11		Zone12
0.3	125	18:02:04		02.08.2020	05:30:00	41	299	301	21:23:00	18:02:04	GP040F.TXT	4740.7388	4740.7841	4740.8246	06405.618	06405.731	06405.849	N	N	N	18:02:04	17:59:35	17:57:05	W	W	W	GP040F	47.67898	47.679735	47.68041	-64.09363333	-64.09551667	-64.09748333	17:59:34	Minilog_TD_6385_20200802_NA	6385	0	18:05:01	17:52:18	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP040F	H950	H950GP040F	17:57:03	06:04:00	20:48:00	Good	12		Zone12
0.38	125	19:07:20		02.08.2020	05:30:00	45	300	301	21:23:00	19:07:20	GP042F.TXT	4745.7237	4745.6547	4745.5822	06400.389	06400.468	06400.539	N	N	N	19:07:20	19:04:50	19:02:20	W	W	W	GP042F	47.76206167	47.76091167	47.75970333	-64.00648333	-64.0078	-64.00898333	19:04:50	Minilog_TD_6385_20200802_NA	6385	0	19:10:04	18:57:05	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP042F	H950	H950GP042F	19:02:19	06:04:00	20:48:00	Good	13		Zone12
0.38	125	19:54:35		02.08.2020	05:30:00	43	300	301	21:23:00	19:54:35	GP041F.TXT	4749.4552	4749.3925	4749.3190	06400.985	06401.075	06401.152	N	N	N	19:54:35	19:52:05	19:49:35	W	W	W	GP041F	47.82425333	47.82320833	47.82198333	-64.01641667	-64.01791667	-64.0192	19:52:05	Minilog_TD_6385_20200802_NA	6385	0	19:57:50	19:43:55	FORCE A CAUSE DE VASE ~ 2.1 KTS	C9083	C9083GP041F	H950	H950GP041F	19:49:34	06:04:00	20:48:00	Good	14		Zone12
0.78	75	05:53:39		03.08.2020	05:31:00	25	308	308	21:21:00	05:53:33	GP015F.TXT	4807.0909	4807.0511	4806.9915	06427.912	06428.025	06428.128	N	N	N	05:53:39	05:51:02	05:48:31	W	W	W	GP015F	48.11818167	48.1175166	48.11165	-64.4652	-64.4670833	-64.4688	05:51:02	Minilog_TD_6385_20200803_NA	6385	0	05:55:04	05:45:10	ACCROCHAGES ~ 2.1 KTS	C9083	C9083GP015F	H950	H950GP015F	05:48:31	06:05:00	20:47:00	Good	1		Zone12
0.46	125	08:06:19		03.08.2020	05:31:00	45	301	301	21:21:00	08:06:19	GP012F.TXT	4803.9826	4803.9196	4803.8512	06446.281	06446.367	06446.450	N	N	N	08:06:19	08:03:51	08:01:18	W	W	W	GP012F	48.06637667	48.06532667	48.0641833	-64.77135	-64.77278333	-64.7741667	08:03:49	Minilog_TD_6385_20200803_NA	6385	0	08:10:25	07:56:07	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP012F	H950	H950GP012F	08:01:18	06:05:00	20:47:00	Good	2		Zone12
0.46	150	09:47:25		03.08.2020	05:31:00	47	307	307	21:21:00	09:47:20	GP010F.TXT	4802.5920	4802.5400	4802.4842	06459.227	06459.329	06459.437	N	N	N	09:47:25	09:44:50	09:42:18	W	W	W	GP010F	48.0432	48.0423333	48.0414	-64.98711667	-64.9888166	-64.9906166	09:44:50	Minilog_TD_6385_20200803_NA	6385	0	09:50:50	09:37:06	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP010F	H950	H950GP010F	09:42:18	06:05:00	20:47:00	Good	3		Zone12
0.38	125	11:05:04		03.08.2020	05:31:00	43	300	302	21:21:00	11:05:04	GP011F.TXT	4757.1027	4757.0441	4756.9881	06500.745	06500.839	06500.936	N	N	N	11:05:04	11:02:34	11:00:04	W	W	W	GP011F	47.95171167	47.950735	47.94980167	-65.01241667	-65.01398333	-65.0156	11:02:34	Minilog_TD_6385_20200803_NA	6385	0	11:07:34	10:54:32	FORCE A CAUSE DE VASE ~ 2.1 KTS	C9083	C9083GP011F	H950	H950GP011F	11:00:02	06:05:00	20:47:00	Good	4		Zone12
0.42	125	12:28:18		03.08.2020	05:31:00	41	302	302	21:21:00	12:28:17	GP007F.TXT	4755.7823	4755.7135	4755.6372	06511.148	06511.216	06511.301	N	N	N	12:28:18	12:25:48	12:23:16	W	W	W	GP007F	47.929705	47.92855	47.9272833	-65.1858	-65.1869333	-65.18835	12:25:47	Minilog_TD_6385_20200803_NA	6385	0	12:31:17	12:18:50	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP007F	H950	H950GP007F	12:23:16	06:05:00	20:47:00	Good	5		Zone12
1.17	75	13:42:36		03.08.2020	05:31:00	26	301	301	21:21:00	13:42:36	GP005F.TXT	4757.3941	4757.3480	4757.2927	06520.652	06520.758	06520.862	N	N	N	13:42:36	13:40:07	13:37:35	W	W	W	GP005F	47.95656833	47.9558	47.9548667	-65.3442	-65.34596667	-65.3477	13:40:07	Minilog_TD_6385_20200803_NA	6385	0	13:44:22	13:34:35	STABLE ~ 2.1 KTS	C9083	C9083GP005F	H950	H950GP005F	13:37:35	06:05:00	20:47:00	Good	6		Zone12
1.76	75	15:37:42		03.08.2020	05:31:00	25	301	301	21:21:00	15:37:42	GP001F.TXT	4758.5999	4758.5149	4758.4215	06537.641	06537.664	06537.674	N	N	N	15:37:42	15:35:13	15:32:41	W	W		GP001F	47.97665	47.9752333	47.9736833	-65.62735	-65.6277333	-65.6279	15:35:13	Minilog_TD_6385_20200803_NA	6385	0	15:39:32	15:29:30	FORCE A CAUSE DU GRAVIER	C9083	C9083GP001F	H950	H950GP001F	15:32:41	06:05:00	20:47:00	Good	7		Zone12
0.94	100	16:54:35		03.08.2020	05:31:00	30	301	301	21:21:00	16:54:35	GP003F.TXT	4754.8948	4754.8498	4754.7821	06529.235	06529.342	06529.433	N	N	N	16:54:35	16:52:05	16:49:34	W	W	W	GP003F	47.9149	47.91415	47.913033	-65.488	-654890333	-65.49055	16:52:06	Minilog_TD_6385_20200803_NA	6385	0	16:56:21	16:46:05	STABLE ~ 2.2 KTS	C9083	C9083GP003F	H950	H950GP003F	16:49:34	06:05:00	20:47:00	Good	8		Zone12
0.5	100	17:44:15		03.08.2020	05:31:00	32	308	309	21:21:00	17:44:08	GP004F.TXT	4751.7860	4751.7290	4751.6665	06528.635	06528.725	06528.806	N	N	N	17:44:15	17:41:37	17:39:07	W	W	W	GP004F	47.8631	47.86215	47.86110833	-65.47725	-65.47875	-65.4801	17:41:37	Minilog_TD_6385_20200803_NA	6385	0	17:46:41	17:34:54	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP004F	H950	H950GP004F	17:39:06	06:05:00	20:47:00	Good	9		Zone12
1.06	75	18:49:27		03.08.2020	05:31:00	22	300	302	21:21:00	18:49:26	GP002F.TXT	4747.1981	4747.1423	4747.0798	06532.340	06532.433	06532.525	N	N	N	18:49:27	18:47:01	18:44:27	W	W	W	GP002F	47.786635	47.785705	47.78466333	-65.539	-65.54055	-65.54208333	18:46:56	Minilog_TD_6385_20200803_NA	6385	0	18:51:14	18:41:50	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP002F	H950	H950GP002F	18:44:25	06:05:00	20:47:00	Good	10		Zone12
0.46	125	20:47:15		03.08.2020	05:31:00	39	301	301	21:21:00	20:47:15	GP006F.TXT	4753.7915	4753.7323	4753.6750	06512.331	06512.425	06512.520	N	N	N	20:47:15	20:44:48	20:42:14	W	W	W	GP006F	47.89651667	47.8955333	47.8945833	-65.20551667	-65.20708333	-65.208667	20:44:46	Minilog_TD_6385_20200803_NA	6385	0	20:50:06	20:37:37	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP006F	H950	H950GP006F	20:42:14	06:05:00	20:47:00	Good	11		Zone12
0.38	125	06:09:59		04.08.2020	05:32:00	42	302	302	21:20:00	06:09:58	GP008F.TXT	4753.7581	4753.7595	4753.7530	06508.222	06508.354	06508.469	N	N	N	06:09:59	06:07:28	06:04:57	W	W	W	GP008F	47.89596833	47.89599167	47.8958883	-65.13703333	-65.13923333	-65.14115	06:07:28	Minilog_TD_6385_20200804_NA	6385	0	06:13:44	06:00:05	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP008F	H950	H950GP008F	06:04:57	06:06:00	20:46:00	Good	1		Zone12
0.46	75	07:08:11		04.08.2020	05:32:00	27	299	301	21:20:00	07:08:11	GP009F.TXT	4753.2027	4753.2080	4753.2132	06459.088	06459.227	06459.365	N	N	N	07:08:11	07:05:42	07:03:12	W	W	W	GP009F	47.88671167	47.8868	47.88688667	-64.9848	-64.98711667	-64.98941667	07:05:41	Minilog_TD_6385_20200804_NA	6385	0	07:10:13	06:59:45	VARIABLE 2 A 2.4 NOEUDS	C9083	C9083GP009F	H950	H950GP009F	07:03:10	06:06:00	20:46:00	Good	2		Zone12
0.58	150	06:01:51	CHALUT DÉCHIRÉ (POCHE)	08.08.2020	05:38:00	51	302	303	21:13:00	06:01:49	GP013F.TXT	4814.5820	4814.5855	4814.5865	06440.439	06440.573	06440.705	N	N	N	06:01:52	05:59:20	05:56:49	W	W	W	GP013F	48.24303333	48.24309167	48.24310833	-64.67398333	-64.67621667	-64.67841667	05:59:19	Minilog_TD_6385_20200808_NA	6385	0	06:05:26		FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP013F	H950	H950GP013F	05:56:48	06:11:00	20:40:00	Bad	1		Zone12
0.5	150	07:18:56		08.08.2020	05:38:00	50	302	302	21:13:00	07:18:55	GP013A1.TXT	4811.3349	4811.3181	4811.3084	06436.972	06437.102	06437.227	N	N	N	07:18:57	07:16:26	07:13:54	W	W	W	GP013A1	48.188915	48.188635	48.1884667	-64.6162	-64.61836667	-64.62045	07:16:25	Minilog_TD_6385_20200808_NA	6385	0	07:21:54		FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP013A1	H950	H950GP013A1	07:13:54	06:11:00	20:40:00	Good	2		Zone12
0.62	150	08:30:17		08.08.2020	05:38:00	52	299	301	21:13:00	08:30:17	GP017F.TXT	4811.8307	4811.8147	4811.7994	06425.215	06425.345	06425.474	N	N	N	08:30:17	08:27:48	08:25:18	W	W	W	GP017F	48.19717833	48.19691167	48.19665667	-64.42025	-64.42241667	-64.42456667	08:27:47	Minilog_TD_6385_20200808_NA	6385	0	08:33:18	08:19:01	FORCE A CAUSE DE VASE ~ 2.1 KTS	C9083	C9083GP017F	H950	H950GP017F	08:25:16	06:11:00	20:40:00	Good	3		Zone12
0.62	175	09:33:21		08.08.2020	05:38:00	57	301	301	21:13:00	09:33:21	GP021F.TXT	4815.0986	4815.0994	4815.0206	06418.265	06418.396	06418.523	N	N	N	09:33:21	09:30:52	09:28:20	W	W	W	GP021F	48.25164333	48.25165667	48.250333	-64.30441667	-64.3066	-64.30871667	09:30:51	Minilog_TD_6385_20200808_NA	6385	0	09:37:22	09:21:28	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP021F	H950	H950GP021F	09:28:20	06:11:00	20:40:00	Good	4		Zone12
0.74	175	10:26:29		08.08.2020	05:38:00	60	303	303	21:13:00	10:26:27	GP020F.TXT	4816.2534	4816.2423	4816.2236	06420.391	06420266	06420.138	N	N	N	10:26:29	10:23:57	10:21:26	W	W	W	GP020F	48.27089	48.2707	48.2703833	-64.33985	-64.3377667	-64.3356333	10:23:57	Minilog_TD_6385_20200808_NA	6385	0	10:31:05	10:13:57	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP020F	H950	H950GP020F	10:21:26	06:11:00	20:40:00	Good	5		Zone12
0.62	175	11:25:06		08.08.2020	05:38:00	61	303	303	21:13:00	11:25:05	GP014F.TXT	4820.6915	4820.6632	4820.6328	06421.917	06421.806	06421.670	N	N	N	11:25:06	11:22:34	11:20:03	W	W	W	GP014F	48.34485833	48.3443833	48.3438667	-64.36528333	-64.3634333	-64.3611667	11:22:34	Minilog_TD_6385_20200808_NA	6385	0	11:29:05	11:13:25	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP014F	H950	H950GP014F	11:20:03	06:11:00	20:40:00	Good	6		Zone12
2.06	100	13:35:47		08.08.2020	05:38:00	35	302	302	21:13:00	13:35:47	GP034F.TXT	4827.0429	4827.1282	4827.2175	06407.072	06407.051	06407.033	N	N	N	13:35:47	13:33:16	13:30:45	W	W	W	GP034F	48.4507	48.4521333	48.45361667	-64.1178667	-64.11751667	-64.1172166	13:33:16	Minilog_TD_6385_20200808_NA	6385	0	13:37:50	13:26:39	ACCROCHE ET FORCE ~ 2.2 KTS	C9083	C9083GP034F	H950	H950GP034F	13:30:45	06:11:00	20:40:00	Good	7		Zone12
0.97	125	14:56:14		08.08.2020	05:38:00	44	301	301	21:13:00	14:56:14	GP027F.TXT	4832.3186	4832.2726	4832.2161	06410.802	06410.697	06410.590	N	N	N	14:56:14	14:53:44	14:51:13	W	W	W	GP027F	48.538633	48.5378667	48.5369333	-64.180033	-64.1782833	-64.1765	14:53:44	Minilog_TD_6385_20200808_NA	6385	0	14:58:37	14:46:03	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP027F	H950	H950GP027F	14:51:13	06:11:00	20:40:00	Good	8		Zone12
0.94	175	15:51:53		08.08.2020	05:38:00	55	302	302	21:13:00	15:51:53	GP033F.TXT	4832.3741	4832.3663	4832.3314	06407.454	06407.575	06407.691	N	N	N	15:51:53	15:49:22	15:46:51	W	W	W	GP033F	48.53956833	48.539433	48.53885	-64.12423333	-64.12625	-64.1281833	15:49:22	Minilog_TD_6385_20200808_NA	6385	0	15:55:46	15:40:59	FORCE A CAUSE DE VASE ~ 2.2 KTS	C9083	C9083GP033F	H950	H950GP033F	15:46:51	06:11:00	20:40:00	Good	9		Zone12
1.1	100	17:07:59		08.08.2020	05:38:00	50	302	302	21:13:00	17:07:59	GP057F.TXT	4833.3489	4833.4291	4833.5134	06359.421	06359.480	06359.530	N	N	N	17:07:59	17:05:29	17:02:57	W	W	W	GP057F	48.555815	48.55715167	48.558555	-63.99035	-63.99133333	-63.9921667	17:05:28	Minilog_TD_6385_20200808_NA	6385	0	17:11:06	16:57:27	FORCE ~ 2.2 KTS	C9083	C9083GP057F	H950	H950GP057F	17:02:57	06:11:00	20:40:00	Good	10		Zone12
0.9	150	18:12:41		08.08.2020	05:38:00	47	300	301	21:13:00	18:12:41	GP038F.TXT	4836.1748	4836.2644	4836.3544	06400.582	06400.601	06400.624	N	N	N	18:12:41	18:10:11	18:07:41	W	W	W	GP038F	48.60291333	48.60440667	48.60590667	-64.0097	-64.01001667	-64.0104	18:10:11	Minilog_TD_6385_20200808_NA	6385	0	18:15:47	18:01:50	FORCE ~ 2.2 KTS	C9083	C9083GP038F	H950	H950GP038F	18:07:40	06:11:00	20:40:00	Good	11		Zone12
0.18	125	20:08:56		08.08.2020	05:38:00	43	298	301	21:13:00	20:08:56	GP035F.TXT	4845.2028	4845.2923	4845.3827	06403.851	06403.842	06403.830	N	N	N	20:08:56	20:06:26	20:03:58	W	W	W	GP035F	48.75338	48.75487167	48.75637833	-64.06418333	-64.06403333	-64.06383333	20:06:26	Minilog_TD_6385_20200808_NA	6385	0	20:11:41	20:03:51	FORCE ~ 2.2 KTS	C9083	C9083GP035F	H950	H950GP035F	20:03:55	06:11:00	20:40:00	Good	12		Zone12
